"","Sitio","Long","Lat","ViaSentido","DATA","VMD"
"34304","01385474",-38.566393,-3.736144,"AV. BEZERRA DE MENEZES [O-L]","2022-12",31054
"34305","01385474",-38.566303,-3.73612,"AV. BEZERRA DE MENEZES [O-L]","2022-12",31054
"34306","01385475",-38.550879,-3.79664,"AV. BERNARDO MANUEL [N-S]","2022-12",22464
"34307","01385475",-38.550879,-3.796636,"AV. BERNARDO MANUEL [N-S]","2022-12",22464
"34308","01385476",-38.551278,-3.785764,"AV. DR. SILAS MUNGUBA [L-O]","2022-12",26879
"34309","01385476",-38.551278,-3.78576,"AV. DR. SILAS MUNGUBA [L-O]","2022-12",26879
"34310","01385478",-38.546774,-3.76118,"R. ALBERTO MAGNO [N-S]","2022-12",17248
"34311","01385478",-38.546748,-3.761141,"R. ALBERTO MAGNO [N-S]","2022-12",17248
"34312","01385479",-38.555643,-3.755245,"AV. JOSE BASTOS [S-N]","2022-12",23875
"34313","01385479",-38.555478,-3.75508,"AV. JOSE BASTOS [S-N]","2022-12",23875
"34314","01385489",-38.54871,-3.732504,"AV. BEZERRA DE MENEZES [O-L]","2022-12",25468
"34315","01385489",-38.548417,-3.73245,"AV. BEZERRA DE MENEZES [O-L]","2022-12",25468
"34316","01385490",-38.55081,-3.7968,"AV. BERNARDO MANUEL [S-N]","2022-12",22787
"34317","01385490",-38.55081,-3.796797,"AV. BERNARDO MANUEL [S-N]","2022-12",22787
"34318","01385491",-38.551361,-3.78589,"AV. DR. SILAS MUNGUBA [O-L]","2022-12",21472
"34319","01385491",-38.551361,-3.785889,"AV. DR. SILAS MUNGUBA [O-L]","2022-12",21472
"34320","01385492",-38.517638,-3.79337,"AV. ALBERTO CRAVEIRO [S-N]","2022-12",21002
"34321","01385493",-38.517842,-3.793322,"AV. ALBERTO CRAVEIRO [N-S]","2022-12",23992
"34322","01385493",-38.517842,-3.79332,"AV. ALBERTO CRAVEIRO [N-S]","2022-12",23992
"34323","01385500",-38.555397,-3.75485,"AV. JOSE BASTOS [N-S]","2022-12",26010
"34324","01385500",-38.555291,-3.754733,"AV. JOSE BASTOS [N-S]","2022-12",26010
"34325","01385501",-38.564096,-3.760111,"AV. JOSE BASTOS [S-N]","2022-12",21351
"34326","01385501",-38.564096,-3.76011,"AV. JOSE BASTOS [S-N]","2022-12",21351
"34327","01385502",-38.536797,-3.75041,"AV. DOS EXPEDICIONARIOS [N-S]","2022-12",10435
"34328","01385502",-38.536767,-3.750326,"AV. DOS EXPEDICIONARIOS [N-S]","2022-12",10435
"34329","01385503",-38.534888,-3.74453,"AV. 13 DE MAIO [L-O]","2022-12",22085
"34330","01385503",-38.534766,-3.744635,"AV. 13 DE MAIO [L-O]","2022-12",22085
"34331","01385512",-38.546723,-3.76117,"R. ALBERTO MAGNO [N-S]","2022-12",60
"34332","01385512",-38.546696,-3.761138,"R. ALBERTO MAGNO [N-S]","2022-12",60
"34333","01385846",-38.505324,-3.7236,"AV. HIST. RAIMUNDO GIRAO [L-O]","2022-12",31209
"34334","01385846",-38.505324,-3.723597,"AV. HIST. RAIMUNDO GIRAO [L-O]","2022-12",31209
"34335","01385847",-38.552103,-3.73298,"AV. BEZERRA DE MENEZES [L-O]","2022-12",16575
"34336","01385848",-38.552335,-3.733223,"AV. BEZERRA DE MENEZES [O-L]","2022-12",22666
"34337","01385848",-38.552335,-3.73322,"AV. BEZERRA DE MENEZES [O-L]","2022-12",22666
"34338","AT007",-38.544827,-3.71504,"AV. PRES. CASTELO BRANCO [O-L]","2022-12",10180
"34339","AT007",-38.544827,-3.715037,"AV. PRES. CASTELO BRANCO [O-L]","2022-12",10180
"34340","AT009",-38.540095,-3.71694,"AV. PRES. CASTELO BRANCO [L-O]","2022-12",21182
"34341","AT009",-38.540095,-3.716938,"AV. PRES. CASTELO BRANCO [L-O]","2022-12",21182
"34342","AT015",-38.566565,-3.78541,"AV. GODOFREDO MACIEL [N-S]","2022-12",16188
"34343","AT015",-38.566565,-3.785408,"AV. GODOFREDO MACIEL [N-S]","2022-12",16188
"34344","AT037",-38.568336,-3.724721,"AV. DR. THEBERGE [N-S]","2022-12",18213
"34345","AT037",-38.568336,-3.72472,"AV. DR. THEBERGE [N-S]","2022-12",18213
"34346","AT045",-38.594135,-3.796434,"AV. GEN. OSORIO DE PAIVA [N-S]","2022-12",27859
"34347","AT045",-38.594135,-3.79643,"AV. GEN. OSORIO DE PAIVA [N-S]","2022-12",27859
"34348","AT045",-38.594135,-3.79643,"AV. GEN. OSÓRIO DE PAIVA [N-S]","2022-12",27859
"34349","AT046",-38.593981,-3.796534,"AV. GEN. OSORIO DE PAIVA [S-N]","2022-12",34727
"34350","AT046",-38.593981,-3.79653,"AV. GEN. OSORIO DE PAIVA [S-N]","2022-12",34727
"34351","AT046",-38.593981,-3.79653,"AV. GEN. OSÓRIO DE PAIVA [S-N]","2022-12",34727
"34352","AT077",-38.568388,-3.792774,"AV. GODOFREDO MACIEL [N-S]","2022-12",22679
"34353","AT077",-38.568388,-3.79277,"AV. GODOFREDO MACIEL [N-S]","2022-12",22679
"34354","AT078",-38.568083,-3.79266,"AV. GODOFREDO MACIEL [S-N]","2022-12",24580
"34355","AT078",-38.568083,-3.792658,"AV. GODOFREDO MACIEL [S-N]","2022-12",24580
"34356","AT087",-38.560894,-3.75726,"AV. AMERICO BARREIRA [L-O]","2022-12",32741
"34357","AT087",-38.560894,-3.75726,"AV. AMÉRICO BARREIRA [L-O]","2022-12",32741
"34358","AT089",-38.573536,-3.80835,"AV. GODOFREDO MACIEL [S-N]","2022-12",20506
"34359","AT089",-38.573536,-3.808346,"AV. GODOFREDO MACIEL [S-N]","2022-12",20506
"34360","AT090",-38.591307,-3.75727,"AV. SEN. FERNANDES TAVORA [L-O]","2022-12",11368
"34361","AT090",-38.591307,-3.75727,"AV. SEN. FERNANDES TÁVORA [L-O]","2022-12",11368
"34362","AT090",-38.591307,-3.757267,"AV. SEN. FERNANDES TAVORA [L-O]","2022-12",11368
"34363","AT092",-38.5471,-3.737874,"AV. JOVITA FEITOSA [L-O]","2022-12",18772
"34364","AT092",-38.5471,-3.73787,"AV. JOVITA FEITOSA [L-O]","2022-12",18772
"34365","AT095",-38.544828,-3.715092,"AV. PRES. CASTELO BRANCO [O-L]","2022-12",8973
"34366","AT095",-38.544828,-3.71509,"AV. PRES. CASTELO BRANCO [O-L]","2022-12",8973
"34367","AT096",-38.540064,-3.716904,"AV. PRES. CASTELO BRANCO [L-O]","2022-12",14878
"34368","AT096",-38.540064,-3.7169,"AV. PRES. CASTELO BRANCO [L-O]","2022-12",14878
"34369","AT200",-38.561371,-3.74792,"AV. ENG. HUMBERTO MONTE [L-O]","2022-12",8883
"34370","AT200",-38.561371,-3.74792,"AV. HUMBERTO MONTE [L-O]","2022-12",8883
"34371","AT200",-38.561371,-3.747916,"AV. ENG. HUMBERTO MONTE [L-O]","2022-12",8883
"34372","AT208",-38.546516,-3.74917,"AV. JOAO PESSOA [S-N]","2022-12",16011
"34373","AT208",-38.546516,-3.749166,"AV. JOAO PESSOA [S-N]","2022-12",16011
"34374","AT217",-38.559904,-3.74059,"AV. JOVITA FEITOSA [O-L]","2022-12",14563
"34375","AT233",-38.544203,-3.73452,"AV. JOSE JATAHY [S-N]","2022-12",16985
"34376","AT233",-38.544203,-3.73452,"AV. JOSÉ JATAHY [S-N]","2022-12",16985
"34377","AT233",-38.544203,-3.734519,"AV. JOSE JATAHY [S-N]","2022-12",16985
"34378","AT235",-38.581439,-3.70286,"AV. PRES. CASTELO BRANCO [L-O]","2022-12",17992
"34379","AT236",-38.582784,-3.70237,"AV. PRES. CASTELO BRANCO [O-L]","2022-12",16994
"34380","AT236",-38.582784,-3.702366,"AV. PRES. CASTELO BRANCO [O-L]","2022-12",16994
"34381","AT237",-38.552844,-3.739093,"AV. JOVITA FEITOSA [L-O]","2022-12",18841
"34382","AT237",-38.552844,-3.73909,"AV. JOVITA FEITOSA [L-O]","2022-12",18841
"34383","AT238",-38.55356,-3.7393,"AV. JOVITA FEITOSA [O-L]","2022-12",13708
"34384","AT238",-38.55356,-3.739296,"AV. JOVITA FEITOSA [O-L]","2022-12",13708
"34385","AT239",-38.532628,-3.795444,"AV. DR. SILAS MUNGUBA [L-O]","2022-12",17941
"34386","AT239",-38.532628,-3.79544,"AV. DR. SILAS MUNGUBA [L-O]","2022-12",17941
"34387","AT240",-38.566612,-3.81722,"AV. PRES. COSTA E SILVA [O-L]","2022-12",22717
"34388","AT240",-38.566612,-3.817215,"AV. PRES. COSTA E SILVA [O-L]","2022-12",22717
"34389","AT241",-38.581619,-3.78528,"AV. GEN. OSORIO DE PAIVA [S-N]","2022-12",15907
"34390","AT241",-38.581619,-3.785279,"AV. GEN. OSORIO DE PAIVA [S-N]","2022-12",15907
"34391","AT242",-38.581698,-3.78515,"AV. GEN. OSORIO DE PAIVA [N-S]","2022-12",17093
"34392","AT242",-38.581698,-3.785148,"AV. GEN. OSORIO DE PAIVA [N-S]","2022-12",17093
"34393","AT243",-38.601285,-3.80386,"AV. GEN. OSORIO DE PAIVA [N-S]","2022-12",16244
"34394","AT243",-38.601285,-3.80386,"AV. GEN. OSÓRIO DE PAIVA [N-S]","2022-12",16244
"34395","AT243",-38.601285,-3.803858,"AV. GEN. OSORIO DE PAIVA [N-S]","2022-12",16244
"34396","AT244",-38.602148,-3.80494,"AV. GEN. OSORIO DE PAIVA [S-N]","2022-12",15732
"34397","AT244",-38.602148,-3.80494,"AV. GEN. OSÓRIO DE PAIVA [S-N]","2022-12",15732
"34398","AT244",-38.602148,-3.804939,"AV. GEN. OSORIO DE PAIVA [S-N]","2022-12",15732
"34399","AT245",-38.462412,-3.747885,"AV. SANTOS DUMONT [O-L]","2022-12",11620
"34400","AT245",-38.462412,-3.74788,"AV. SANTOS DUMONT [O-L]","2022-12",11620
"34401","AT247",-38.491712,-3.74684,"AV. ALM. HENRIQUE SABOIA [S-N]","2022-12",25565
"34402","AT247",-38.491712,-3.74684,"AV. ALM. HENRIQUE SABÓIA [S-N]","2022-12",25565
"34403","AT248",-38.559439,-3.740415,"AV. JOVITA FEITOSA [L-O]","2022-12",9803
"34404","AT248",-38.559439,-3.74041,"AV. JOVITA FEITOSA [L-O]","2022-12",9803
"34405","AT249",-38.543475,-3.73966,"AV. JOSE JATAHY [N-S]","2022-12",10778
"34406","AT249",-38.543475,-3.73966,"AV. JOSÉ JATAHY [N-S]","2022-12",10778
"34407","AT249",-38.543475,-3.739657,"AV. JOSE JATAHY [N-S]","2022-12",10778
"34408","AT250",-38.601336,-3.803811,"AV. GEN. OSORIO DE PAIVA [N-S]","2022-12",1067
"34409","AT250",-38.601336,-3.80381,"AV. GEN. OSORIO DE PAIVA [N-S]","2022-12",1067
"34410","AT250",-38.601336,-3.80381,"AV. GEN. OSÓRIO DE PAIVA [N-S]","2022-12",1067
"34411","AT500",-38.498193,-3.744971,"R. BENI DE CARVALHO [L-O]","2022-12",1737
"34412","AT500",-38.498193,-3.74497,"R. BENI DE CARVALHO [L-O]","2022-12",1737
"34413","AT501",-38.499248,-3.74463,"R. BENI DE CARVALHO [L-O]","2022-12",747
"34414","AT501",-38.499248,-3.744626,"R. BENI DE CARVALHO [L-O]","2022-12",747
"34415","AT502",-38.500325,-3.74426,"R. BENI DE CARVALHO [L-O]","2022-12",706
"34416","AT503",-38.501535,-3.74387,"R. PADRE VALDEVINO [L-O]","2022-12",1038
"34417","AT503",-38.501535,-3.743869,"R. PADRE VALDEVINO [L-O]","2022-12",1038
"34418","AT504",-38.502254,-3.743631,"R. PADRE VALDEVINO [L-O]","2022-12",710
"34419","AT504",-38.502254,-3.74363,"R. PADRE VALDEVINO [L-O]","2022-12",710
"34420","AT505",-38.503149,-3.743421,"R. PADRE VALDEVINO [L-O]","2022-12",2657
"34421","AT505",-38.503149,-3.74342,"R. PADRE VALDEVINO [L-O]","2022-12",2657
"34422","AT506",-38.504192,-3.743093,"R. PADRE VALDEVINO [L-O]","2022-12",935
"34423","AT506",-38.504192,-3.74309,"R. PADRE VALDEVINO [L-O]","2022-12",935
"34424","AT909",-38.547137,-3.720801,"AV. FRANCISCO SA [O-L]","2022-12",289
"34425","AT909",-38.547137,-3.7208,"AV. FRANCISCO SA [O-L]","2022-12",289
"34426","AT909",-38.547137,-3.7208,"AV. FRANCISCO SÁ [O-L]","2022-12",289
"34427","AT915",-38.545859,-3.748361,"AV. JOAO PESSOA [N-S]","2022-12",946
"34428","AT915",-38.545859,-3.74836,"AV. JOAO PESSOA [N-S]","2022-12",946
"34429","AT915",-38.545859,-3.74836,"AV. JOÃO PESSOA [N-S]","2022-12",946
"34430","FS001",-38.552155,-3.800794,"AV. BERNARDO MANUEL [N-S]","2022-12",14724
"34431","FS001",-38.552155,-3.80079,"AV. BERNARDO MANUEL [N-S]","2022-12",14724
"34432","FS003",-38.549173,-3.791091,"AV. BERNARDO MANUEL [N-S]","2022-12",13701
"34433","FS003",-38.549173,-3.79109,"AV. BERNARDO MANUEL [N-S]","2022-12",13701
"34434","FS033",-38.532836,-3.81807,"AV. JUSCELINO KUBITSCHEK [S-N]","2022-12",7426
"34435","FS033",-38.532836,-3.81807,"AV. PRES. JUSCELINO KUBITSCHEK [S-N]","2022-12",7426
"34436","FS033",-38.532836,-3.818065,"AV. JUSCELINO KUBITSCHEK [S-N]","2022-12",7426
"34437","FS063",-38.521031,-3.802721,"AV. ALBERTO CRAVEIRO [S-N]","2022-12",14189
"34438","FS063",-38.521031,-3.80272,"AV. ALBERTO CRAVEIRO [S-N]","2022-12",14189
"34439","FS069",-38.521161,-3.802603,"AV. ALBERTO CRAVEIRO [N-S]","2022-12",16158
"34440","FS069",-38.521161,-3.8026,"AV. ALBERTO CRAVEIRO [N-S]","2022-12",16158
"34441","FS082",-38.510398,-3.769813,"AV. GOV. RAUL BARBOSA [S-N]","2022-12",33400
"34442","FS082",-38.510398,-3.76981,"AV. GOV. RAUL BARBOSA [S-N]","2022-12",33400
"34443","FS086",-38.532391,-3.8172,"AV. JUSCELINO KUBITSCHEK [N-S]","2022-12",13329
"34444","FS086",-38.532391,-3.8172,"AV. PRES. JUSCELINO KUBITSCHEK [N-S]","2022-12",13329
"34445","FS086",-38.532391,-3.817195,"AV. JUSCELINO KUBITSCHEK [N-S]","2022-12",13329
"34446","FS109",-38.514202,-3.723923,"AV. MONSENHOR TABOSA [O-L]","2022-12",14566
"34447","FS109",-38.514202,-3.72392,"AV. MONSENHOR TABOSA [O-L]","2022-12",14566
"34448","FS116",-38.51868,-3.798141,"AV. ALBERTO CRAVEIRO [S-N]","2022-12",16868
"34449","FS116",-38.51868,-3.79814,"AV. ALBERTO CRAVEIRO [S-N]","2022-12",16868
"34450","FS119",-38.52688,-3.737993,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",1425
"34451","FS119",-38.52688,-3.73799,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",1425
"34452","FS120",-38.518832,-3.79791,"AV. ALBERTO CRAVEIRO [N-S]","2022-12",17622
"34453","FS120",-38.518832,-3.797908,"AV. ALBERTO CRAVEIRO [N-S]","2022-12",17622
"34454","FS121",-38.526881,-3.73782,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",1690
"34455","FS121",-38.526881,-3.737819,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",1690
"34456","FS123",-38.541965,-3.73313,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",435
"34457","FS123",-38.541965,-3.733125,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",435
"34458","FS124",-38.538167,-3.734494,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",305
"34459","FS124",-38.538167,-3.73449,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",305
"34460","FS125",-38.534883,-3.735491,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",520
"34461","FS125",-38.534883,-3.73549,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",520
"34462","FS126",-38.532901,-3.736101,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",3230
"34463","FS126",-38.532901,-3.7361,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",3230
"34464","FS127",-38.529984,-3.73717,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",699
"34465","FS127",-38.529984,-3.737166,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",699
"34466","FS128",-38.528334,-3.73756,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",1776
"34467","FS128",-38.528334,-3.737559,"AV. DOMINGOS OLIMPIO [O-L]","2022-12",1776
"34468","FS129",-38.539501,-3.73375,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",887
"34469","FS129",-38.539501,-3.733748,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",887
"34470","FS130",-38.536239,-3.73492,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",578
"34471","FS130",-38.536239,-3.734919,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",578
"34472","FS131",-38.533782,-3.735641,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",2020
"34473","FS131",-38.533782,-3.73564,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",2020
"34474","FS132",-38.531158,-3.7366,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",1235
"34475","FS132",-38.531158,-3.736599,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",1235
"34476","FS133",-38.529917,-3.73701,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",1439
"34477","FS133",-38.529917,-3.737009,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",1439
"34478","FS134",-38.528244,-3.73742,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",2741
"34479","FS134",-38.528244,-3.737419,"AV. DOMINGOS OLIMPIO [L-O]","2022-12",2741
"34480","FS135",-38.489924,-3.74911,"AV. ENG. SANTANA JUNIOR [S-N]","2022-12",10635
"34481","FS135",-38.489924,-3.749106,"AV. ENG. SANTANA JUNIOR [S-N]","2022-12",10635
"34482","FS135",-38.4898118276804,-3.74880108349476,"AV. ENGENHEIRO SANTANA JÚNIOR [S-N]","2022-12",10635
"34483","FS141",-38.549438,-3.792392,"AV. BERNARDO MANUEL [S-N]","2022-12",11813
"34484","FS141",-38.549438,-3.79239,"AV. BERNARDO MANUEL [S-N]","2022-12",11813
"34485","FS142",-38.532926,-3.79525,"AV. DR. SILAS MUNGUBA [O-L]","2022-12",10177
"34486","FS142",-38.532926,-3.795249,"AV. DR. SILAS MUNGUBA [O-L]","2022-12",10177
"34487","FS144",-38.560709,-3.819893,"AV. PRES. COSTA E SILVA [L-O]","2022-12",10322
"34488","FS144",-38.560709,-3.81989,"AV. PRES. COSTA E SILVA [L-O]","2022-12",10322
"34489","FS145",-38.562657,-3.81911,"AV. PRES. COSTA E SILVA [O-L]","2022-12",11773
"34490","FS145",-38.562657,-3.819108,"AV. PRES. COSTA E SILVA [O-L]","2022-12",11773
"34491","FS146",-38.57317,-3.806822,"AV. GODOFREDO MACIEL [N-S]","2022-12",11045
"34492","FS146",-38.57317,-3.80682,"AV. GODOFREDO MACIEL [N-S]","2022-12",11045
"34493","FS147",-38.510391,-3.769414,"AV. GOV. RAUL BARBOSA [N-S]","2022-12",22550
"34494","FS147",-38.510391,-3.76941,"AV. GOV. RAUL BARBOSA [N-S]","2022-12",22550
"34495","FS147",-38.510391,-3.76941,"AV. GOVERNADOR RAUL BARBOSA [N-S]","2022-12",22550
"34496","06702001",-38.547493,-3.73205,"AV. BEZERRA DE MENEZES [L-O]","2023-02",19657
"34497","06702002",-38.548628,-3.73249,"AV. BEZERRA DE MENEZES [O-L]","2023-02",22792
"34498","06702003",-38.551894,-3.73294,"AV. BEZERRA DE MENEZES [L-O]","2023-02",16016
"34499","06702004",-38.552601,-3.73327,"AV. BEZERRA DE MENEZES [O-L]","2023-02",19157
"34500","06702005",-38.560822,-3.73479,"AV. BEZERRA DE MENEZES [L-O]","2023-02",20700
"34501","06702006",-38.566239,-3.73592,"AV. BEZERRA DE MENEZES [L-O]","2023-02",27369
"34502","06702007",-38.566383,-3.73614,"AV. BEZERRA DE MENEZES [O-L]","2023-02",27999
"34503","06702011",-38.566393,-3.74189,"AV. JOVITA FEITOSA [L-O]","2023-02",4508
"34504","06702012",-38.558674,-3.71118,"AV. PRES. CASTELO BRANCO [L-O]","2023-02",17986
"34505","06702013",-38.560745521237,-3.71633097172848,"AV. PRES. CASTELO BRANCO [O-L]","2023-02",15534
"34506","06702013",-38.558951,-3.7112,"AV. PRES. CASTELO BRANCO [O-L]","2023-02",15534
"34507","06702016",-38.568719,-3.70839,"AV. PRES. CASTELO BRANCO [O-L]","2023-02",17590
"34508","06702017",-38.574294,-3.70607,"AV. PRES. CASTELO BRANCO [L-O]","2023-02",19775
"34509","06702018",-38.574354,-3.70622,"AV. PRES. CASTELO BRANCO [O-L]","2023-02",18567
"34510","06702019",-38.588059,-3.79046,"AV. GEN. OSORIO DE PAIVA [S-N]","2023-02",20051
"34511","06702019",-38.588059,-3.79046,"AV. GEN. OSÓRIO DE PAIVA [S-N]","2023-02",20051
"34512","06702020",-38.58858,-3.79079,"AV. GEN. OSORIO DE PAIVA [N-S]","2023-02",22972
"34513","06702020",-38.58858,-3.79079,"AV. GEN. OSÓRIO DE PAIVA [N-S]","2023-02",22972
"34514","06702021",-38.598293,-3.80072,"AV. GEN. OSORIO DE PAIVA [N-S]","2023-02",13970
"34515","06702021",-38.598293,-3.80072,"AV. GEN. OSÓRIO DE PAIVA [N-S]","2023-02",13970
"34516","06702022",-38.598291,-3.801,"AV. GEN. OSORIO DE PAIVA [S-N]","2023-02",17109
"34517","06702022",-38.598291,-3.801,"AV. GEN. OSÓRIO DE PAIVA [S-N]","2023-02",17109
"34518","06702023",-38.607351,-3.81009,"AV. GEN. OSORIO DE PAIVA [N-S]","2023-02",25490
"34519","06702023",-38.607351,-3.81009,"AV. GEN. OSÓRIO DE PAIVA [N-S]","2023-02",25490
"34520","06702024",-38.607238,-3.8102,"AV. GEN. OSORIO DE PAIVA [S-N]","2023-02",19066
"34521","06702024",-38.607238,-3.8102,"AV. GEN. OSÓRIO DE PAIVA [S-N]","2023-02",19066
"34522","06702025",-38.555327,-3.75478,"AV. JOSE BASTOS [N-S]","2023-02",20909
"34523","06702025",-38.555327,-3.75478,"AV. JOSÉ BASTOS [N-S]","2023-02",20909
"34524","06702026",-38.555546,-3.75515,"AV. JOSE BASTOS [S-N]","2023-02",18949
"34525","06702026",-38.555546,-3.75515,"AV. JOSÉ BASTOS [S-N]","2023-02",18949
"34526","06702027",-38.564167,-3.76022,"AV. AMÉRICO BARREIRA [S-N]","2023-02",18508
"34527","06702027",-38.564167,-3.76022,"AV. JOSE BASTOS [S-N]","2023-02",18508
"34528","06702028",-38.566742,-3.78746,"AV. GODOFREDO MACIEL [S-N]","2023-02",17076
"34529","06702029",-38.571247,-3.80064,"AV. GODOFREDO MACIEL [N-S]","2023-02",18287
"34530","06702030",-38.571303,-3.80123,"AV. GODOFREDO MACIEL [S-N]","2023-02",17136
"34531","06702031",-38.525177,-3.74611,"AV. AGUANAMBI [S-N]","2023-02",21624
"34532","06702032",-38.525338,-3.74617,"AV. AGUANAMBI [N-S]","2023-02",36451
"34533","06702033",-38.576158,-3.77669,"AV. AUGUSTO DOS ANJOS [N-S]","2023-02",16531
"34534","06702034",-38.57624,-3.77686,"AV. AUGUSTO DOS ANJOS [S-N]","2023-02",15096
"34535","06702035",-38.550821,-3.79645,"AV. BERNARDO MANUEL [N-S]","2023-02",22461
"34536","06702036",-38.550885,-3.79704,"AV. BERNARDO MANUEL [S-N]","2023-02",23558
"34537","06702037",-38.489221,-3.72631,"AV. DA ABOLICAO [L-O]","2023-02",16920
"34538","06702037",-38.489221,-3.72631,"AV. DA ABOLIÇÃO [L-O]","2023-02",16920
"34539","06702038",-38.507666,-3.80195,"AV. DEPUTADO PAULINO ROCHA [N-S]","2023-02",13709
"34540","06702039",-38.507536,-3.80198,"AV. DEPUTADO PAULINO ROCHA [S-N]","2023-02",14531
"34541","06702040",-38.517025,-3.7531,"AV. PONTES VIEIRA [L-O]","2023-02",18871
"34542","06702041",-38.486929,-3.7359,"AV. JULIO ABREU [L-O]","2023-02",36094
"34543","06702041",-38.486929,-3.7359,"AV. JÚLIO ABREU [L-O]","2023-02",36094
"34544","06702042",-38.509437,-3.72165,"AV. HIST. RAIMUNDO GIRAO [L-O]","2023-02",21210
"34545","06702042",-38.509437,-3.72165,"AV. HIST. RAIMUNDO GIRÃO [L-O]","2023-02",21210
"34546","06702043",-38.509774,-3.72155,"AV. HIST. RAIMUNDO GIRAO [O-L]","2023-02",9305
"34547","06702043",-38.509774,-3.72155,"AV. HIST. RAIMUNDO GIRÃO [O-L]","2023-02",9305
"34548","06702044",-38.505251,-3.72363,"AV. HIST. RAIMUNDO GIRAO [L-O]","2023-02",27032
"34549","06702044",-38.505251,-3.72363,"AV. HIST. RAIMUNDO GIRÃO [L-O]","2023-02",27032
"34550","06702045",-38.556651,-3.71761,"AV. FRANCISCO SA [L-O]","2023-02",13939
"34551","06702045",-38.556651,-3.71761,"AV. FRANCISCO SÁ [L-O]","2023-02",13939
"34552","06702046",-38.556845,-3.71761,"AV. FRANCISCO SA [O-L]","2023-02",12464
"34553","06702046",-38.556845,-3.71761,"AV. FRANCISCO SÁ [O-L]","2023-02",12464
"34554","06702047",-38.572103,-3.71236,"AV. FRANCISCO SA [L-O]","2023-02",9949
"34555","06702047",-38.572103,-3.71236,"AV. FRANCISCO SÁ [L-O]","2023-02",9949
"34556","06702048",-38.572443,-3.71229,"AV. FRANCISCO SA [O-L]","2023-02",7546
"34557","06702048",-38.572443,-3.71229,"AV. FRANCISCO SÁ [O-L]","2023-02",7546
"34558","06702049",-38.539239,-3.74112,"AV. DA UNIVERSIDADE [S-N]","2023-02",14562
"34559","06702050",-38.498529,-3.73619,"AV. SANTOS DUMONT [O-L]","2023-02",13960
"34560","06702051",-38.582774,-3.78428,"AV. AUGUSTO DOS ANJOS [N-S]","2023-02",7629
"34561","06702052",-38.583063,-3.7847,"AV. AUGUSTO DOS ANJOS [S-N]","2023-02",14823
"34562","06702054",-38.584514,-3.73282,"R. DEMETRIO MENEZES [N-S]","2023-02",15957
"34563","06702054",-38.584514,-3.73282,"R. DEMÉTRIO MENEZES [N-S]","2023-02",15957
"34564","06702055",-38.584355,-3.73298,"R. DEMETRIO MENEZES [S-N]","2023-02",21410
"34565","06702055",-38.584355,-3.73298,"R. DEMÉTRIO MENEZES [S-N]","2023-02",21410
